q,jaccard,aitm,qitm,article,answer,iw,v,n,dup,len,answerable,max_rouge
2014年7月19日起於臺視主頻首播的綜藝外景實境遊戲節目名為什麼?,0.1363636363636363,"日起,三立,電視,2014,視主頻,播出,首播,22,00,2015,改至,中視,同步,綜藝,看娛,並先,灣電視,中國,聯合,19,20,吳宗憲,林柏,KID,因前","2014,年,月,19,日起,臺,視主頻,首播,綜藝,外景,實境,遊戲節,目名",《綜藝玩很大》（），是由三立電視、好看娛樂製作，並先後與臺灣電視公司、中國電視公司聯合監製及首播的綜藝外景實境遊戲節目，2014年7月19日起於臺視主頻首播，2014年7月20日起於三立都會臺首播，主持人為吳宗憲、林柏昇（KID）。因前任主持人黃鴻升於2020年9月16日逝世，節目錄製一度暫停；同年10月7日重啟錄影，吳宗憲回歸黃隊大隊長一職。2014年12月13日起，臺視主頻播出時間改為22:00。2015年2月7日起，無線臺版權由臺視主頻改至中視主頻（中華電信MOD同步播出）和中視菁採臺（2018年7月7日起停止聯播，9月8起改至中視經典臺）同步播出，週六22:00播出。2015年5月23日起，三立電視從監製改為與好看娛樂共同製作。,綜藝玩很大,1,1,1,1,34,True,0.1625590382138257
哪一個詞可以用來形容奧斯曼帝國在局部衝突中使用的非正規部隊?,0.1363636363636363,"帝國,非正,巴什波,墮落,首領,無首領,指奧斯曼,局部衝,突中,僱傭,規部隊,殘忍,奪行,組織,紀律,野蠻,殺戮,而聞名,該詞,奧斯曼,流浪到,伊斯坦,布爾,無家,來泛","哪一個,詞,以用,形容,奧斯曼,帝國,局部衝,突中,使,非正,規部隊",巴什波祖克（，意爲“墮落的首領”或“無首領的”）指奧斯曼帝國在局部衝突中使用的僱傭軍或非正規部隊，因其殘忍的掠奪行爲、缺乏組織紀律和野蠻的殺戮而聞名。該詞最早是形容從奧斯曼帝國各省流浪到伊斯坦布爾的無家可歸的乞丐，後來泛指所有非軍人的穆斯林臣民，最後專指附屬於正規軍隊的，但是卻由獨立的指揮官指揮、自備武器和馬匹的非正規志願軍（步兵和騎兵）。,巴什波祖克,1,1,1,1,30,True,0.21462904911180775
哪一種單點登錄協議的目的是允許一個用戶訪問多個應用程序?,0.1627906976744186,"CAS,應用,服務器,耶魯大學,程序,認證,協議,客戶,服務,密碼,用戶,Web,身份驗,授權,進行,實現,郵件,12,單點,登錄,允許,一個,戶名,軟件,證票","哪一種,單點,登錄,協議,目,允許,一個,戶訪,問多個,應用,程序",集中式認證服務（，縮寫CAS）是一種針對萬維網的單點登錄協議。它的目的是允許一個用戶訪問多個應用程序，而只需向認證服務器提供一次憑證（如用戶名和密碼）。這樣用戶不僅不需在登陸web應用程序時重複認證，而且這些應用程序也無法獲得密碼等敏感信息。“CAS”也指實現了該協議的軟件包。CAS 協議基於在客戶端Web瀏覽器、Web應用和CAS服務器之間的票據驗證。當客戶端訪問訪問應用程序，請求身份驗證時，應用程序重定向到CAS。CAS驗證客戶端是否被授權，通常通過在數據庫對用戶名和密碼進行檢查。如果身份驗證成功，CAS一次性在客戶端以Cookie形式發放TGT票據，在其有效期CAS將一直信任用戶，同時將客戶端自動返回到應用程序，並嚮應用傳遞身份驗證票（Service ticket）。然後，應用程序通過安全連接連接CAS，並提供自己的服務標識和驗證票。之後CAS給出了關於特定用戶是否已成功通過身份驗證的應用程序授信信息。CAS 允許通過代理服務器進行多層身份驗證，還可以實現不同CAS服務器的授權。後端服務（如數據庫或郵件服務器）可以使用CAS，通過從Web應用程序接收到的信息驗證用戶是否被授權。因此，網頁郵件客戶端和郵件服務器都可以實現CAS，如SOGo。CAS是由耶魯大學的Shawn Bayern創始的，後來由耶魯大學的Drew Mazurek維護。CAS1.0實現了單點登錄。 CAS2.0引入了多級代理認證（Multi-tier proxy authentication）。CAS其他幾個版本已經有了新的功能。2004年12月，CAS成爲的一個項目，2008年該組織負責CAS的維護和發展。CAS原名“耶魯大學CAS”，此後被稱爲“Jasig CAS”。2005年5月，CAS協議版本2發佈，引入代理和服務驗證。2006年12月，授予耶魯大學第一屆梅隆技術協作獎，頒發50000美元的獎金對耶魯大學開發CAS進行獎勵。頒獎之時，CAS在“數以百計的大學校園”中使用。2012年12月，JASIG與Sakai基金合併，CAS改名爲Apereo CAS。2016年11月，基於Spring Boot的CAS軟件版本5發佈。,集中式認證服務,1,1,1,1,28,True,0.49059196617336154
哪一種單點登錄協議可以允許一個用戶訪問多個應用程序?,0.1627906976744186,"CAS,應用,服務器,耶魯大學,程序,認證,協議,客戶,服務,密碼,用戶,Web,身份驗,授權,進行,實現,郵件,12,單點,登錄,允許,一個,戶名,軟件,證票","哪一種,單點,登錄,協議,允許,一個,戶訪,問多個,應用,程序",集中式認證服務（，縮寫CAS）是一種針對萬維網的單點登錄協議。它的目的是允許一個用戶訪問多個應用程序，而只需向認證服務器提供一次憑證（如用戶名和密碼）。這樣用戶不僅不需在登陸web應用程序時重複認證，而且這些應用程序也無法獲得密碼等敏感信息。“CAS”也指實現了該協議的軟件包。CAS 協議基於在客戶端Web瀏覽器、Web應用和CAS服務器之間的票據驗證。當客戶端訪問訪問應用程序，請求身份驗證時，應用程序重定向到CAS。CAS驗證客戶端是否被授權，通常通過在數據庫對用戶名和密碼進行檢查。如果身份驗證成功，CAS一次性在客戶端以Cookie形式發放TGT票據，在其有效期CAS將一直信任用戶，同時將客戶端自動返回到應用程序，並嚮應用傳遞身份驗證票（Service ticket）。然後，應用程序通過安全連接連接CAS，並提供自己的服務標識和驗證票。之後CAS給出了關於特定用戶是否已成功通過身份驗證的應用程序授信信息。CAS 允許通過代理服務器進行多層身份驗證，還可以實現不同CAS服務器的授權。後端服務（如數據庫或郵件服務器）可以使用CAS，通過從Web應用程序接收到的信息驗證用戶是否被授權。因此，網頁郵件客戶端和郵件服務器都可以實現CAS，如SOGo。CAS是由耶魯大學的Shawn Bayern創始的，後來由耶魯大學的Drew Mazurek維護。CAS1.0實現了單點登錄。 CAS2.0引入了多級代理認證（Multi-tier proxy authentication）。CAS其他幾個版本已經有了新的功能。2004年12月，CAS成爲的一個項目，2008年該組織負責CAS的維護和發展。CAS原名“耶魯大學CAS”，此後被稱爲“Jasig CAS”。2005年5月，CAS協議版本2發佈，引入代理和服務驗證。2006年12月，授予耶魯大學第一屆梅隆技術協作獎，頒發50000美元的獎金對耶魯大學開發CAS進行獎勵。頒獎之時，CAS在“數以百計的大學校園”中使用。2012年12月，JASIG與Sakai基金合併，CAS改名爲Apereo CAS。2016年11月，基於Spring Boot的CAS軟件版本5發佈。,集中式認證服務,1,1,1,1,26,True,0.3988372093023256
奧克蘭校區基督城校區林肯校區是哪一所學校的三個校區之一?,0.1111111111111111,"新西蘭,商學院,校區,工學院,林肯,私立,院校,New,Zealand,College,Business,三個,奧克蘭,基督城,商學院屬,2000,內政,2004,部和學,歷評,估局,NZQA,獲得,招收國際,留學生","奧克蘭,校區,基督城,林肯,一所學校,三個",新西蘭商學院（英文：New Zealand College of Business）是一所新西蘭私立高等院校。共有三個校區：奧克蘭校區、基督城校區、林肯校區。新西蘭商學院屬於新西蘭私立高等院校。新西蘭商學院於2000年在新西蘭內政部註冊登記，2004年經過新西蘭教育部和學歷評估局（NZQA）批准獲得招收國際留學生資質。新西蘭商學院與坎特伯雷大學（UC）、林肯大學（LU）、以及基督城理工學院（CPIT）、奧克蘭理工學院（UNITEC）建立了官方學術合作關係。 新西蘭商學院與部分中國高校也成立了學術合作項目。,新西蘭商學院,1,1,1,1,30,True,0.6545454545454547
葡萄牙準備在1999年的什麼時候提供幫助科索沃戰爭中的北約?,0.1627906976744186,"葡萄牙,科索沃,科索,2008,獨立,10,北約,葡萄牙關,之間,外交關,17,日宣,塞爾維亞,日承認,決定,開設,使館,當北約,沃戰爭,準備,1999,年北約,轟炸,幫助,沃維","葡萄牙,準備,1999,年,提供,幫助,科索,沃戰爭,中,北約",科索沃－葡萄牙關係是科索沃和葡萄牙之間的外交關係。科索沃於2008年2月17日宣佈從塞爾維亞獨立，葡萄牙於2008年10月7日承認其獨立。科索沃正式宣佈決定在里斯本開設大使館。當北約介入科索沃戰爭時，葡萄牙準備在1999年北約轟炸南斯拉夫時提供幫助。作爲北約在科索沃維和行動的一部分，葡萄牙提供了軍隊。在敵對狀態結束後，葡萄牙提出了一項穩定科索沃北部塞爾維普雷舍沃山的計劃。2008年10月，葡萄牙承認科索沃從塞爾維亞獨立。葡萄牙目前在科索沃有266名士兵，他們是北約領導的科索沃部隊的維和人員。註釋:參考文獻:,北約轟炸南斯拉夫,1,1,1,1,30,True,0.07066170388751034
日本blazegames開發的哪一種類型的遊戲是採用網絡遊戲免費模式?,0.1111111111111111,"遊戲,網絡,12,日正式,中文,同年,Blaze,Games,開發,手機,2015,Android,iOS,版開始,服務,採用,免費,F2P,2016,增英語,簡體,繁體,種語,2019,17","日本,blazegames,開發,一種,類型,遊戲,採用,網絡,免費,模式",是日本Blaze Games開發的一款智能手機上的社交網絡遊戲。2015年2月12日正式發佈Android版；同年3月4日iOS版開始服務。遊戲採用網絡遊戲免費模式（F2P）。2016年3月新增英語支持，同年7月12日正式發佈簡體中文、繁體中文、西班牙文、德文、法文等5種語言的支持。2019年1月17日停止運營。,社交網絡遊戲,1,1,1,1,35,True,0.5882352941176472
午馬曾於1987年版的倩女幽魂之燕赤霞一角榮獲什麼獎?,0.1111111111111111,"倩女,以電影,幽魂,最佳,張徹,赤霞,電影,金像獎,配角,香港,提名,1987,男配,角獎,演員,1963,成為,導演,執導,榮獲,邵氏,重播,午馬,馮宏源,演員及","午馬,曾,1987,年版,倩女,幽魂,之燕,赤霞,一角榮,獲什麼獎",午馬（，），本名馮宏源，香港演員及電影導演，同時也是名導演張徹、胡金銓之高徒和私塾弟子。曾以1987年版的《倩女幽魂》之燕赤霞一角榮獲金馬獎最佳男配角獎。由於在臺灣有線電視臺不斷重播《倩女幽魂》與《與龍共舞》，由午馬所飾演的燕赤霞和鹹蝦叔等角色深植臺灣人的心中。前女友爲知名演員王玉環。1995年，午馬到深圳拍戲時，認識了小23歲、任職地產仲介的太太馬艷；婚後，太太轉任其經紀人。1942年，生於天津。1959年，隨從事戲曲工作的父母移居英屬香港。1963年，投考邵氏公司南國實驗劇團為第一期畢業生。1963年，進入邵氏公司成為演員。1965年，演出張徹、袁秋楓導演的《花木蘭》成名。1970年，在張徹執導的《遊俠兒》、《鷹王》中，擔任助理導演。之後獨立執導《怒劍狂刀》，成為導演。1987年，以電影《倩女幽魂》中燕赤霞這一角色榮獲第24屆金馬獎最佳男配角獎。《執法先鋒》獲第6屆香港電影金像獎最佳男配角提名。1988年，以電影《倩女幽魂》獲第7屆香港電影金像獎最佳男配角提名。1989年，以電影《中國最後一個太監》獲第8屆香港電影金像獎最佳男配角提名。2012年，以電影《畫聖》榮獲上海國際電影節傳媒大獎最佳男主角，首膺影帝。2014年2月4日凌晨，因肺癌在家中病逝，享年71歲。,金馬獎最佳男配角,1,1,1,1,29,True,0.5098150782361309
哪一個獎項於1962年起頒發給年度最出色的華語電影中原著劇本?,0.2105263157894736,"電影,劇本,原著,影展,金馬獎,財團,中華民國,事業,發展,基金會,北金馬,執行,委員會,灣舉,獎項,1962,頒發,給予,華語,法人,出色,最佳,年度","哪一個,獎項,1962,年,頒,發給,年度,最,出色,華語,電影,中,原著,劇本",金馬獎最佳原著劇本是由財團法人中華民國電影事業發展基金會的臺北金馬影展執行委員會在臺灣舉辦的電影獎項，自1962年起頒發，給予年度最出色的華語電影中原著劇本。,金馬獎最佳原著劇本,1,1,1,1,31,True,0.3142857142857143
哪一個獎項頒發給年度最出色的華語電影中原著劇本?,0.1794871794871795,"電影,劇本,原著,影展,金馬獎,財團,中華民國,事業,發展,基金會,北金馬,執行,委員會,灣舉,獎項,1962,頒發,給予,華語,法人,出色,最佳,年度","哪一個,獎項,頒,發給,年度,最,出色,華語,電影,中,原著,劇本",金馬獎最佳原著劇本是由財團法人中華民國電影事業發展基金會的臺北金馬影展執行委員會在臺灣舉辦的電影獎項，自1962年起頒發，給予年度最出色的華語電影中原著劇本。,金馬獎最佳原著劇本,1,1,1,1,24,True,0.23696303696303697
哪一個獎項於1962年起頒發給年度最出色的華語電影中改編劇本?,0.2105263157894736,"電影,編劇本,影展,金馬獎,最佳改,財團,中華民國,事業,發展,基金會,北金馬,執行,委員會,灣舉,獎項,1962,頒發,給予,華語,中改,法人,出色,年度","哪一個,獎項,1962,年,頒,發給,年度,最,出色,華語,電影,中改,編劇本",金馬獎最佳改編劇本是由財團法人中華民國電影事業發展基金會的臺北金馬影展執行委員會在臺灣舉辦的電影獎項，自1962年起頒發，給予年度最出色的華語電影中改編劇本。,金馬獎最佳改編劇本,1,1,1,1,31,True,0.3142857142857143
哪一個獎項給予年度最出色的華語電影中改編劇本?,0.2105263157894736,"電影,編劇本,影展,金馬獎,最佳改,財團,中華民國,事業,發展,基金會,北金馬,執行,委員會,灣舉,獎項,1962,頒發,給予,華語,中改,法人,出色,年度","哪一個,獎項,給予,年度,最,出色,華語,電影,中改,編劇本",金馬獎最佳改編劇本是由財團法人中華民國電影事業發展基金會的臺北金馬影展執行委員會在臺灣舉辦的電影獎項，自1962年起頒發，給予年度最出色的華語電影中改編劇本。,金馬獎最佳改編劇本,1,1,1,1,23,True,0.23446553446553448
